longitude,latitude,Province,City / Town
-93.3773,52.1352,Ontario,Red Lake
-85.6119,48.6929,Ontario,Marathon
-93.1758,50.197,Ontario,Ear Falls
-91.1987,51.1257,Ontario,Dryden
-82.4418,48.2406,Ontario,Timmins
-87.562,50.033,Ontario,Greenstone
-86.482,49.9576,Ontario,Greenstone
-76.7864,44.9011,Ontario,Perth
-88.8984,48.5686,Ontario,Thunder Bay
-80.5264,46.3302,Ontario,Greater Sudbury
-81.4102,46.7228,Ontario,Rayside-Balfour
-93.4517,52.7443,Ontario,Red Lake
-93.1212,52.6956,Ontario,Red Lake
-80.6436,46.885,Ontario,Greater Sudbury
-93.5925,51.0929,Ontario,Red Lake
-90.6313,51.4771,Ontario,Dryden
-81.3029,49.2442,Ontario,Timmins
-81.0163,46.7802,Ontario,Rayside-Balfour
-80.4045,45.6269,Ontario,Parry Sound
-91.589,50.6022,Ontario,Dryden
-77.7258,45.8189,Ontario,Deep River
-80.8023,46.4054,Ontario,Greater Sudbury
-81.3739,46.0603,Ontario,Espanola
-80.4854,46.3291,Ontario,Greater Sudbury
-93.8823,49.9667,Ontario,Ear Falls
-81.4828,46.5707,Ontario,Rayside-Balfour
-79.8601,46.6342,Ontario,North Bay
-91.3702,51.1246,Ontario,Dryden
-77.4444,44.9143,Ontario,Bancroft
-93.0941,49.9426,Ontario,Dryden
-90.9904,48.4642,Ontario,Atikokan
-94.7009,50.5714,Ontario,Red Lake
-77.8947,45.9235,Ontario,Deep River
-91.7584,50.5557,Ontario,Dryden
-88.4276,50.6848,Ontario,Greenstone
-89.2287,50.7414,Ontario,Greenstone
-91.9513,50.2976,Ontario,Dryden
-80.3301,46.6604,Ontario,Greater Sudbury
-91.4769,52.3301,Ontario,Ear Falls
-93.984,51.8017,Ontario,Red Lake
-93.159,50.2132,Ontario,Ear Falls
-86.2955,50.8874,Ontario,Greenstone
-94.2842,51.6505,Ontario,Red Lake
-80.3859,47.2654,Ontario,Temiskaming Shores
-91.1581,48.6532,Ontario,Atikokan
-91.6464,48.6527,Ontario,Atikokan
-89.4812,50.3684,Ontario,Thunder Bay
-93.0612,49.303,Ontario,Dryden
-78.734,45.6285,Ontario,Huntsville
-93.981,51.8009,Ontario,Red Lake
-91.5898,50.6032,Ontario,Dryden
-80.5516,45.9886,Ontario,Greater Sudbury
-87.2977,51.0897,Ontario,Greenstone
-92.1491,49.5089,Ontario,Dryden
-80.5155,45.9582,Ontario,Greater Sudbury
-94.01,51.7997,Ontario,Red Lake
-90.4952,50.9341,Ontario,Atikokan
-91.4989,50.8125,Ontario,Dryden
-90.2824,50.7859,Ontario,Atikokan
-94.3203,50.2638,Ontario,Red Lake
-89.4225,48.5849,Ontario,Thunder Bay
-91.352,50.5901,Ontario,Dryden
-80.5419,47.2976,Ontario,Temiskaming Shores
-80.0562,45.6269,Ontario,Parry Sound
-91.5904,50.6032,Ontario,Dryden
-93.9886,51.8143,Ontario,Red Lake
-81.2601,46.2553,Ontario,Rayside-Balfour
-93.5665,50.417,Ontario,Ear Falls
-93.9709,51.8036,Ontario,Red Lake
-82.4726,48.4237,Ontario,Kapuskasing
-92.7286,48.9942,Ontario,Fort Frances
-82.2496,49.0831,Ontario,Kapuskasing
-91.9556,50.2959,Ontario,Dryden
-91.2905,50.609,Ontario,Dryden
-86.7382,49.5015,Ontario,Greenstone
-80.5609,50.1783,Ontario,Iroquois Falls
-80.2094,46.0548,Ontario,Parry Sound
-94.4546,50.5757,Ontario,Red Lake
-89.7915,50.2579,Ontario,Thunder Bay
-91.7637,50.52,Ontario,Dryden
-91.3596,51.1002,Ontario,Dryden
-93.2149,51.4118,Ontario,Red Lake
-93.629,51.0585,Ontario,Red Lake
-79.8446,46.625,Ontario,North Bay
-94.3636,51.1631,Ontario,Red Lake
-92.0971,49.7421,Ontario,Dryden
-78.4416,46.2359,Ontario,Mattawa
-94.2994,51.4228,Ontario,Red Lake
-94.1982,50.7668,Ontario,Red Lake
-84.0915,46.5511,Ontario,Sault Ste. Marie
-79.7561,46.0929,Ontario,North Bay
-89.2796,48.3505,Ontario,Thunder Bay
-93.7394,51.3908,Ontario,Red Lake
-80.8508,46.2814,Ontario,Greater Sudbury
-93.4162,51.4113,Ontario,Red Lake
-80.2001,46.8764,Ontario,Temiskaming Shores
-90.9402,50.7288,Ontario,Dryden
-94.4506,52.2411,Ontario,Red Lake
-93.1603,49.9631,Ontario,Dryden
-78.8214,45.4417,Ontario,Huntsville
-80.1599,48.3502,Ontario,Kirkland Lake
-89.7497,52.0093,Ontario,Greenstone
-92.1229,49.0748,Ontario,Atikokan
-81.5637,46.7483,Ontario,Rayside-Balfour
-78.6134,46.1919,Ontario,Mattawa
-84.8622,49.7627,Ontario,Hornepayne
-90.1835,51.4812,Ontario,Dryden
-77.1201,44.8794,Ontario,Greater Napanee
-80.5098,47.446,Ontario,Englehart
-92.1823,49.6988,Ontario,Dryden
-79.9942,46.9405,Ontario,Temiskaming Shores
-82.1147,46.5381,Ontario,Espanola
-88.3694,55.9786,Ontario,Greenstone
-85.3226,48.6035,Ontario,Hornepayne
-90.4935,51.6091,Ontario,Dryden
-83.7141,49.3161,Ontario,Hearst
-91.2969,50.5075,Ontario,Dryden
-79.7756,45.9718,Ontario,South River
-80.6138,46.4592,Ontario,Greater Sudbury
-78.3717,45.659,Ontario,Mattawa
-93.9654,51.8118,Ontario,Red Lake
-92.0452,49.5032,Ontario,Dryden
-90.2345,51.212,Ontario,Atikokan
-80.8181,46.1033,Ontario,Greater Sudbury
-85.4314,48.6131,Ontario,Hornepayne
-93.6696,51.6278,Ontario,Red Lake
-88.9675,51.5385,Ontario,Greenstone
-89.5248,51.5763,Ontario,Greenstone
-94.0471,50.7014,Ontario,Red Lake
-81.0821,46.1584,Ontario,Greater Sudbury
-93.984,49.7747,Ontario,Ear Falls
-87.9083,50.9158,Ontario,Greenstone
-87.745,50.9402,Ontario,Greenstone
-94.4495,51.574,Ontario,Red Lake
-80.8687,46.6128,Ontario,Greater Sudbury
-86.8397,50.1412,Ontario,Greenstone
-80.8538,49.6376,Ontario,Iroquois Falls
-90.922,50.6642,Ontario,Dryden
-82.3636,46.8027,Ontario,Elliot Lake
-79.8424,45.1777,Ontario,Parry Sound
-89.54,55.987,Ontario,Ear Falls
-90.987,49.682,Ontario,Atikokan
-84.6216,48.0468,Ontario,Hornepayne
-79.6731,45.8108,Ontario,South River
-80.6401,47.0083,Ontario,Greater Sudbury
-92.7198,48.8855,Ontario,Fort Frances
-88.4363,50.2737,Ontario,Greenstone
-92.9156,49.1339,Ontario,Dryden
-93.6894,50.1475,Ontario,Ear Falls
-92.7639,53.7933,Ontario,Red Lake
-92.6247,50.0778,Ontario,Dryden
-90.3776,50.6055,Ontario,Atikokan
-80.0644,48.1784,Ontario,Kirkland Lake
-83.7383,46.5935,Ontario,Thessalon
-78.079,46.1257,Ontario,Deep River
-80.5054,46.5494,Ontario,Greater Sudbury
-93.5082,49.5727,Ontario,Dryden
-80.5297,47.3021,Ontario,Temiskaming Shores
-80.5194,45.97,Ontario,Greater Sudbury
-94.274,52.1074,Ontario,Red Lake
-94.1714,51.4232,Ontario,Red Lake
-84.0663,49.7451,Ontario,Hearst
-92.053,49.7246,Ontario,Dryden
-82.4892,47.3627,Ontario,Elliot Lake
-92.6465,48.8068,Ontario,Fort Frances
-88.2645,56.2044,Ontario,Greenstone
-87.4727,51.1674,Ontario,Greenstone
-89.6116,50.7542,Ontario,Thunder Bay
-90.2404,51.2086,Ontario,Atikokan
-92.8218,48.9251,Ontario,Fort Frances
-89.539,48.5284,Ontario,Thunder Bay
-80.3007,45.7264,Ontario,Parry Sound
-80.4564,47.3621,Ontario,Englehart
-94.2392,52.2237,Ontario,Red Lake
-90.86,51.5256,Ontario,Ear Falls
-94.2776,50.1667,Ontario,Red Lake
-92.9498,50.6288,Ontario,Ear Falls
-93.9886,51.817,Ontario,Red Lake
-80.0431,46.9949,Ontario,Temiskaming Shores
-80.5625,46.3565,Ontario,Greater Sudbury
-82.7947,46.6447,Ontario,Elliot Lake
-87.8622,48.9319,Ontario,Greenstone
-81.3308,48.4417,Ontario,Timmins
-93.9266,51.8319,Ontario,Red Lake
-79.6802,44.8538,Ontario,Midland
-92.3225,48.7431,Ontario,Atikokan
-90.1416,50.4659,Ontario,Atikokan
-80.208,46.0569,Ontario,Parry Sound
-79.9041,45.2413,Ontario,Parry Sound
-93.0296,51.5982,Ontario,Ear Falls
-81.2158,50.062,Ontario,Kapuskasing
-80.2886,45.7913,Ontario,Parry Sound
-79.7307,48.1814,Ontario,Kirkland Lake
-91.8068,48.8957,Ontario,Atikokan
-94.4244,50.7667,Ontario,Red Lake
-93.3215,51.8459,Ontario,Red Lake
-88.5083,53.3714,Ontario,Greenstone
-80.4843,46.5127,Ontario,Greater Sudbury
-93.9012,51.8096,Ontario,Red Lake
-90.3804,50.4787,Ontario,Atikokan
-92.5006,49.373,Ontario,Dryden
-94.1858,50.0192,Ontario,Red Lake
-82.2819,47.0052,Ontario,Elliot Lake
-91.2387,48.2469,Ontario,Atikokan
-92.3179,49.5384,Ontario,Dryden
-94.474,50.5386,Ontario,Red Lake
-91.8025,51.7351,Ontario,Ear Falls
-81.6266,46.0321,Ontario,Espanola
-94.7091,50.1846,Ontario,Red Lake
-80.2494,45.4966,Ontario,Parry Sound
-79.0914,46.2729,Ontario,Powassan
-79.8898,46.9674,Ontario,Temiskaming Shores
-86.2222,52.3697,Ontario,Greenstone
-90.7084,49.9047,Ontario,Atikokan
-93.4914,50.5036,Ontario,Ear Falls
-79.6604,44.9039,Ontario,Midland
-79.7747,46.0662,Ontario,North Bay
-78.7982,45.3332,Ontario,Huntsville
-81.0802,46.1171,Ontario,Greater Sudbury
-93.4916,49.7014,Ontario,Dryden
-91.8475,50.149,Ontario,Dryden
-94.8244,50.9508,Ontario,Red Lake
-85.4106,48.612,Ontario,Hornepayne
-91.1655,49.2327,Ontario,Atikokan
-94.0322,51.7787,Ontario,Red Lake
-92.3626,50.4343,Ontario,Dryden
-91.0545,50.4021,Ontario,Atikokan
-94.7788,51.319,Ontario,Red Lake
-92.9422,48.7057,Ontario,Fort Frances
-81.5762,46.285,Ontario,Espanola
-79.3842,46.3102,Ontario,North Bay
-89.4378,48.4811,Ontario,Thunder Bay
-91.4865,48.5258,Ontario,Atikokan
-93.9891,49.8071,Ontario,Ear Falls
-83.5355,49.6619,Ontario,Hearst
-80.2816,45.5702,Ontario,Parry Sound
-91.5042,52.3215,Ontario,Ear Falls
-93.3773,50.2788,Ontario,Ear Falls
-82.7673,48.4437,Ontario,Kapuskasing
-81.7159,46.6844,Ontario,Espanola
-92.7962,50.1934,Ontario,Dryden
-94.6815,51.3281,Ontario,Red Lake
-80.6687,46.8545,Ontario,Greater Sudbury
-93.6723,50.2365,Ontario,Ear Falls
-80.3094,49.5474,Ontario,Iroquois Falls
-90.1509,49.8382,Ontario,Thunder Bay
-82.9436,46.384,Ontario,Elliot Lake
-94.0293,50.0134,Ontario,Ear Falls
-94.0606,50.7277,Ontario,Red Lake
-88.6003,52.5332,Ontario,Greenstone
-93.0125,52.5017,Ontario,Red Lake
-91.8889,50.708,Ontario,Dryden
-90.184,50.3689,Ontario,Atikokan
-88.2756,52.1145,Ontario,Greenstone
-79.7958,47.2293,Ontario,Temiskaming Shores
-80.0964,46.0081,Ontario,Parry Sound
-90.3776,51.6165,Ontario,Dryden
-94.868,51.7856,Ontario,Red Lake
-93.0136,51.501,Ontario,Ear Falls
-92.0914,50.7808,Ontario,Ear Falls
-94.6938,50.378,Ontario,Red Lake
-81.7077,45.8529,Ontario,Little Current
-79.7136,46.6398,Ontario,North Bay
-80.3952,48.7518,Ontario,Iroquois Falls
-88.437,49.1809,Ontario,Thunder Bay
-80.7178,46.2399,Ontario,Greater Sudbury
-81.291,46.2112,Ontario,Rayside-Balfour
-82.0919,52.3052,Ontario,Kapuskasing
-92.6937,49.8191,Ontario,Dryden
-93.9628,49.7549,Ontario,Ear Falls
-93.9816,51.8055,Ontario,Red Lake
-91.7749,52.7508,Ontario,Ear Falls
-93.8465,51.4807,Ontario,Red Lake
-80.1787,47.1643,Ontario,Temiskaming Shores
-80.5687,46.9,Ontario,Greater Sudbury
-88.5479,50.8722,Ontario,Greenstone
-93.9935,51.812,Ontario,Red Lake
-93.3365,53.073,Ontario,Red Lake
-80.8464,46.85,Ontario,Greater Sudbury
-81.6764,46.4552,Ontario,Espanola
-93.5083,49.579,Ontario,Dryden
-94.168,50.2667,Ontario,Red Lake
-77.7044,45.2415,Ontario,Bancroft
-94.6653,51.3183,Ontario,Red Lake
-88.8538,48.8689,Ontario,Thunder Bay
-91.3485,49.5089,Ontario,Atikokan
-90.654,49.0669,Ontario,Atikokan
-94.1889,51.3745,Ontario,Red Lake
-94.3795,51.1691,Ontario,Red Lake
-84.1245,48.5843,Ontario,Hornepayne
-93.5698,49.7251,Ontario,Dryden
-79.8898,46.9683,Ontario,Temiskaming Shores
-92.4839,49.3882,Ontario,Dryden
-89.9018,48.5962,Ontario,Neebing
-78.9113,44.994,Ontario,Bracebridge
-81.0356,46.1584,Ontario,Greater Sudbury
-82.9079,46.4052,Ontario,Elliot Lake
-94.3122,51.0079,Ontario,Red Lake
-92.415,50.9979,Ontario,Ear Falls
-81.0121,47.232,Ontario,Rayside-Balfour
-90.3439,51.6397,Ontario,Dryden
-90.2534,51.4823,Ontario,Dryden
-93.0311,49.572,Ontario,Dryden
-87.0502,49.3444,Ontario,Greenstone
-94.2462,50.3037,Ontario,Red Lake
-79.9949,46.7198,Ontario,North Bay
-90.0488,48.4177,Ontario,Neebing
-90.8048,50.7808,Ontario,Atikokan
-84.0704,49.7445,Ontario,Hearst
-93.2077,48.809,Ontario,Fort Frances
-93.4098,51.2916,Ontario,Red Lake
-80.2053,46.7037,Ontario,Greater Sudbury
-92.8762,49.5764,Ontario,Dryden
-93.9198,51.501,Ontario,Red Lake
-92.5452,48.761,Ontario,Fort Frances
-91.1121,51.4247,Ontario,Ear Falls
-79.775,47.4296,Ontario,Temiskaming Shores
-91.8029,53.419,Ontario,Ear Falls
-94.1473,51.437,Ontario,Red Lake
-78.515,45.585,Ontario,Huntsville
-77.2896,44.732,Ontario,Belleville
-94.7814,51.409,Ontario,Red Lake
-80.9318,46.9551,Ontario,Rayside-Balfour
-78.1722,46.1045,Ontario,Mattawa
-79.8834,46.9795,Ontario,Temiskaming Shores
-93.4956,49.5449,Ontario,Dryden
-85.6352,48.6897,Ontario,Marathon
-80.0587,47.8235,Ontario,Englehart
-79.8714,46.781,Ontario,North Bay
-80.9099,49.2859,Ontario,Iroquois Falls
-93.7756,49.7736,Ontario,Ear Falls
-89.1813,48.5499,Ontario,Thunder Bay
-94.2792,52.0875,Ontario,Red Lake
-84.1416,47.1351,Ontario,Sault Ste. Marie
-91.859,51.2977,Ontario,Ear Falls
-88.888,51.1486,Ontario,Greenstone
-89.5955,50.5306,Ontario,Thunder Bay
-83.9525,48.1163,Ontario,Hornepayne
-90.9758,48.3893,Ontario,Atikokan
-93.9392,49.8929,Ontario,Ear Falls
-91.2895,52.6728,Ontario,Ear Falls
-80.1744,45.9772,Ontario,Parry Sound
-92.2265,51.6136,Ontario,Ear Falls
-93.6215,50.7485,Ontario,Red Lake
-92.2504,48.9777,Ontario,Atikokan
-92.3014,50.2984,Ontario,Dryden
-91.9933,49.5928,Ontario,Dryden
-80.9954,46.3396,Ontario,Greater Sudbury
-92.216,53.5428,Ontario,Red Lake
-87.1642,51.3004,Ontario,Greenstone
-83.5135,47.848,Ontario,Sault Ste. Marie
-78.6865,45.6123,Ontario,Huntsville
-79.7791,45.9889,Ontario,South River
-89.179,50.329,Ontario,Thunder Bay
-80.7074,46.1605,Ontario,Greater Sudbury
-93.5249,51.434,Ontario,Red Lake
-80.2954,46.7885,Ontario,Greater Sudbury
-87.596,52.5155,Ontario,Greenstone
-89.4167,48.3205,Ontario,Neebing
-95.1522,51.2595,Ontario,Red Lake
-81.4789,46.0539,Ontario,Espanola
-87.6414,52.5962,Ontario,Greenstone
-82.2078,49.3363,Ontario,Kapuskasing
-80.9699,46.5834,Ontario,Greater Sudbury
-79.6727,48.2384,Ontario,Kirkland Lake
-77.6926,45.2609,Ontario,Bancroft
-89.2645,52.2886,Ontario,Greenstone
-80.0689,46.1815,Ontario,North Bay
-82.436,46.7667,Ontario,Elliot Lake
-80.698,46.3208,Ontario,Greater Sudbury
-92.1849,50.2159,Ontario,Dryden
-80.9486,46.3195,Ontario,Greater Sudbury
-80.6455,46.9984,Ontario,Greater Sudbury
-93.9899,51.8089,Ontario,Red Lake
-94.1132,52.6287,Ontario,Red Lake
-82.0913,46.2342,Ontario,Little Current
-94.027,49.7995,Ontario,Ear Falls
-82.089,47.6083,Ontario,Timmins
-92.5486,49.5441,Ontario,Dryden
-93.0437,52.7615,Ontario,Red Lake
-93.3696,51.1588,Ontario,Red Lake
-93.8523,49.791,Ontario,Ear Falls
-92.7127,49.0035,Ontario,Dryden
-76.8204,44.692,Ontario,Skatepark
-92.9089,54.097,Ontario,Red Lake
-81.4303,46.2908,Ontario,Espanola
-90.9488,51.432,Ontario,Ear Falls
-94.399,51.4124,Ontario,Red Lake
-80.2544,47.3768,Ontario,Temiskaming Shores
-84.9986,48.4797,Ontario,Hornepayne
-80.594,46.4107,Ontario,Greater Sudbury
-86.6031,48.7878,Ontario,Marathon
-84.14,49.8087,Ontario,Hearst
-89.6379,48.4657,Ontario,Neebing
-92.4027,49.047,Ontario,Dryden
-80.9398,49.0398,Ontario,Iroquois Falls
-79.8066,47.2816,Ontario,Temiskaming Shores
-90.8873,50.8408,Ontario,Dryden
-91.5012,52.6685,Ontario,Ear Falls
-80.9704,46.9962,Ontario,Rayside-Balfour
-91.5202,48.7133,Ontario,Atikokan
-92.8364,51.5199,Ontario,Ear Falls
-91.3395,51.0648,Ontario,Dryden
-82.1285,46.9061,Ontario,Elliot Lake
-80.0122,47.9494,Ontario,Kirkland Lake
-93.8857,52.7272,Ontario,Red Lake
-88.8908,50.1637,Ontario,Greenstone
-78.6304,46.2499,Ontario,Mattawa
-80.1428,46.6853,Ontario,North Bay
-80.3735,47.5308,Ontario,Englehart
-93.9535,51.8118,Ontario,Red Lake
-87.8434,51.0277,Ontario,Greenstone
-88.9985,50.2599,Ontario,Thunder Bay
-81.9202,47.9202,Ontario,Timmins
-81.4671,50.3284,Ontario,Kapuskasing
-94.5447,51.5745,Ontario,Red Lake
-78.2983,45.4425,Ontario,Bancroft
-81.5132,46.8223,Ontario,Rayside-Balfour
-80.7621,46.1828,Ontario,Greater Sudbury
-92.1832,49.9351,Ontario,Dryden
-80.2231,46.7353,Ontario,Greater Sudbury
-79.9804,46.9621,Ontario,Temiskaming Shores
-79.3828,46.2954,Ontario,North Bay
-91.0028,50.3482,Ontario,Atikokan
-82.5898,46.6489,Ontario,Elliot Lake
-82.4864,46.3129,Ontario,Elliot Lake
-92.7028,50.7768,Ontario,Ear Falls
-93.0616,49.6026,Ontario,Dryden
-92.9817,51.0559,Ontario,Ear Falls
-93.2353,51.4531,Ontario,Red Lake
-93.8823,51.6452,Ontario,Red Lake
-91.2363,51.4122,Ontario,Ear Falls
-94.6833,50.3297,Ontario,Red Lake
-80.5504,45.8063,Ontario,Parry Sound
-90.2377,51.2399,Ontario,Atikokan
-93.2653,50.1716,Ontario,Ear Falls
-92.6575,51.9313,Ontario,Ear Falls
-94.5931,50.8067,Ontario,Red Lake
-93.8796,51.8026,Ontario,Red Lake
-93.3975,50.7459,Ontario,Ear Falls
-80.0295,45.7708,Ontario,Parry Sound
-90.4395,51.6961,Ontario,Ear Falls
-82.162,49.3188,Ontario,Kapuskasing
-91.6328,49.4357,Ontario,Atikokan
-80.0039,45.1878,Ontario,Parry Sound
-87.829,51.0188,Ontario,Greenstone
-80.952,46.9467,Ontario,Rayside-Balfour
-79.7558,45.0201,Ontario,Midland
-78.8765,45.0252,Ontario,Bracebridge
-85.0607,48.3521,Ontario,Hornepayne
-81.6286,46.5783,Ontario,Espanola
-80.5798,47.9897,Ontario,Kirkland Lake
-93.07,52.5314,Ontario,Red Lake
-80.6647,46.5026,Ontario,Greater Sudbury
-94.4711,50.4909,Ontario,Red Lake
-94.5663,50.0021,Ontario,Red Lake
-87.7899,51.2367,Ontario,Greenstone
-82.0978,46.3007,Ontario,Espanola
-92.1405,49.0102,Ontario,Atikokan
-91.529,50.7112,Ontario,Dryden
-94.4428,52.8094,Ontario,Red Lake
-87.7907,51.7775,Ontario,Greenstone
-91.4303,52.334,Ontario,Ear Falls
-93.4942,51.248,Ontario,Red Lake
-90.4965,50.5506,Ontario,Atikokan
-92.9165,49.6387,Ontario,Dryden
-81.4008,45.9759,Ontario,Espanola
-91.3061,51.1201,Ontario,Dryden
-92.5725,51.4524,Ontario,Ear Falls
-93.754,49.7206,Ontario,Dryden
-79.9116,46.9728,Ontario,Temiskaming Shores
-82.6466,46.5417,Ontario,Elliot Lake
-92.9811,53.4393,Ontario,Red Lake
-78.2577,44.5519,Ontario,Peterborough
-88.4605,51.4227,Ontario,Greenstone
-82.2426,47.3539,Ontario,Elliot Lake
-91.0957,48.1807,Ontario,Atikokan
-81.2322,46.105,Ontario,Greater Sudbury
-94.3014,51.2861,Ontario,Red Lake
-93.7118,51.4585,Ontario,Red Lake
-80.5673,46.244,Ontario,Greater Sudbury
-92.556,49.187,Ontario,Dryden
-78.4946,45.5623,Ontario,Huntsville
-77.937,46.2096,Ontario,Deep River
-81.3346,48.4381,Ontario,Timmins
-80.1316,45.6846,Ontario,Parry Sound
-94.2353,50.6706,Ontario,Red Lake
-93.0849,48.7031,Ontario,Fort Frances
-90.9434,48.9556,Ontario,Atikokan
-93.9483,51.8281,Ontario,Red Lake
-91.7931,50.177,Ontario,Dryden
-91.9284,50.7768,Ontario,Dryden
-93.9915,51.8161,Ontario,Red Lake
-80.4945,45.7281,Ontario,Parry Sound
-78.7202,45.1482,Ontario,Huntsville
-81.2835,49.2163,Ontario,Iroquois Falls
-90.8173,50.2053,Ontario,Atikokan
-80.4541,47.3225,Ontario,Temiskaming Shores
-79.8549,46.6917,Ontario,North Bay
-93.0645,49.7285,Ontario,Dryden
-80.6095,46.4131,Ontario,Greater Sudbury
-79.8553,46.6408,Ontario,North Bay
-82.4819,48.6025,Ontario,Kapuskasing
-91.8794,51.2808,Ontario,Ear Falls
-90.9939,48.3743,Ontario,Atikokan
-93.2145,51.571,Ontario,Red Lake
-92.3728,50.1074,Ontario,Dryden
-93.8123,49.82,Ontario,Ear Falls
-92.706,50.4971,Ontario,Ear Falls
-88.3347,48.9535,Ontario,Thunder Bay
-92.4697,53.0463,Ontario,Red Lake
-93.2222,50.7222,Ontario,Ear Falls
-91.7282,50.7343,Ontario,Dryden
-93.5948,51.1648,Ontario,Red Lake
-93.5626,51.4527,Ontario,Red Lake
-90.5532,49.3347,Ontario,Atikokan
-80.394,46.6234,Ontario,Greater Sudbury
-89.5065,51.1369,Ontario,Greenstone
-80.0738,47.2741,Ontario,Temiskaming Shores
-92.3029,51.4379,Ontario,Ear Falls
-89.9114,53.0252,Ontario,Ear Falls
-76.5438,45.2323,Ontario,Renfrew
-86.6031,48.7878,Ontario,Marathon
-89.0674,52.1483,Ontario,Greenstone
-79.726,47.3311,Ontario,Temiskaming Shores
-80.3736,45.5944,Ontario,Parry Sound
-77.9927,46.1706,Ontario,Deep River
-80.9771,46.5463,Ontario,Greater Sudbury
-93.6559,49.6493,Ontario,Dryden
-80.6603,46.9765,Ontario,Greater Sudbury
-80.9161,48.8541,Ontario,Iroquois Falls
-93.9415,51.1014,Ontario,Red Lake
-84.3501,48.3675,Ontario,Hornepayne
-77.8648,45.2133,Ontario,Bancroft
-92.2602,50.4196,Ontario,Dryden
-86.2236,52.8786,Ontario,Greenstone
-88.4618,52.7986,Ontario,Greenstone
-92.2973,51.3353,Ontario,Ear Falls
-89.8261,50.877,Ontario,Thunder Bay
-81.5716,46.8851,Ontario,Rayside-Balfour
-89.3166,52.8491,Ontario,Greenstone
-93.5642,50.2227,Ontario,Ear Falls
-94.3162,52.1024,Ontario,Red Lake
-79.8878,47.8214,Ontario,Englehart
-78.4104,46.183,Ontario,Mattawa
-90.9566,50.3554,Ontario,Atikokan
-94.5066,50.1909,Ontario,Red Lake
-80.1001,46.8919,Ontario,Temiskaming Shores
-91.8749,48.595,Ontario,Atikokan
-80.7584,46.4633,Ontario,Greater Sudbury
-90.4348,51.6259,Ontario,Dryden
-88.8142,48.8282,Ontario,Thunder Bay
-93.8293,51.749,Ontario,Red Lake
-94.2032,49.9354,Ontario,Red Lake
-80.7735,46.1452,Ontario,Greater Sudbury
-81.3954,46.4862,Ontario,Rayside-Balfour
-78.9223,44.5408,Ontario,Omemee
-92.2825,49.0247,Ontario,Atikokan
-92.3333,49.7212,Ontario,Dryden
-94.2899,50.153,Ontario,Red Lake
-94.0505,51.2905,Ontario,Red Lake
-91.307,52.9455,Ontario,Ear Falls
-85.4179,55.018,Ontario,Greenstone
-80.6118,46.3827,Ontario,Greater Sudbury
-81.9616,47.1738,Ontario,Espanola
-93.6483,49.826,Ontario,Dryden
-93.4684,51.5874,Ontario,Red Lake
-89.4395,50.2956,Ontario,Thunder Bay
-92.2123,49.4466,Ontario,Dryden
-91.544,50.7311,Ontario,Dryden
-83.376,47.782,Ontario,Thessalon
-88.5,51.4878,Ontario,Greenstone
-94.1978,51.5534,Ontario,Red Lake
-80.9053,46.6147,Ontario,Greater Sudbury
-88.1005,50.5942,Ontario,Greenstone
-88.1869,50.9663,Ontario,Greenstone
-80.6416,46.5884,Ontario,Greater Sudbury
-92.7682,50.1654,Ontario,Dryden
-81.3177,46.1445,Ontario,Espanola
-77.7817,45.5457,Ontario,Bancroft
-81.0341,50.0019,Ontario,Iroquois Falls
-92.3056,50.2984,Ontario,Dryden
-94.2986,52.0999,Ontario,Red Lake
-88.9107,49.5131,Ontario,Thunder Bay
-80.2596,47.3178,Ontario,Temiskaming Shores
-92.5416,49.5522,Ontario,Dryden
-89.7876,50.268,Ontario,Thunder Bay
-92.7599,48.9178,Ontario,Fort Frances
-93.7982,50.1074,Ontario,Ear Falls
-94.7235,50.2356,Ontario,Red Lake
-92.6845,51.2569,Ontario,Ear Falls
-93.0676,49.5846,Ontario,Dryden
-90.921,50.1014,Ontario,Atikokan
-94.7791,51.3194,Ontario,Red Lake
-81.1607,48.1622,Ontario,Timmins
-78.4243,44.7323,Ontario,Peterborough
-93.8682,50.979,Ontario,Red Lake
-89.3032,48.3929,Ontario,Thunder Bay
-83.0308,47.2557,Ontario,Elliot Lake
-89.81,53.8234,Ontario,Ear Falls
-92.1284,52.9552,Ontario,Ear Falls
-81.0427,47.0376,Ontario,Rayside-Balfour
-81.171,48.4375,Ontario,Timmins
-88.5513,52.0213,Ontario,Greenstone
-80.7416,46.9797,Ontario,Greater Sudbury
-87.2239,48.7901,Ontario,Marathon
-93.4665,51.6925,Ontario,Red Lake
-80.1941,47.3065,Ontario,Temiskaming Shores
-94.7307,52.1366,Ontario,Red Lake
-84.3851,46.8356,Ontario,Sault Ste. Marie
-91.0628,50.3941,Ontario,Atikokan
-93.9716,51.8048,Ontario,Red Lake
-80.6405,46.7608,Ontario,Greater Sudbury
-79.1975,45.9137,Ontario,Powassan
-78.0356,45.5852,Ontario,Bancroft
-94.326,50.9759,Ontario,Red Lake
-81.6678,48.7956,Ontario,Timmins
-77.6517,45.9658,Ontario,Deep River
-94.0817,50.4817,Ontario,Red Lake
-94.6225,52.0941,Ontario,Red Lake
-91.5402,48.8239,Ontario,Atikokan
-90.9853,50.8398,Ontario,Dryden
-80.6812,47.1662,Ontario,Greater Sudbury
-93.8672,51.0236,Ontario,Red Lake
